text,label
Tranh cãi với nhau để được sử dụng phòng lab mất nhiều thời gian hơn thực sự làm việc trong phòng lab.,Negative
Thầy cô giảng bài rất có kinh nghiệm và sáng tạo.,Neutral
Thiếu sự tương tác và trao đổi giữa sinh viên và giảng viên.,Negative
"Không có sự đa dạng trong chương trình học, gây ảnh hưởng đến sự phát triển của sinh viên.",Negative
Thầy này luôn giải đáp mọi thắc mắc của học viên.,Positive
Tôi thấy giảng viên này có thể giảng dạy mọi chủ đề một cách chuyên nghiệp.,Neutral
Anh bạn này rất sáng tạo trong các dự án thực tế.,Positive
Tôi cảm thấy trường có rất nhiều hoạt động văn hóa và truyền thống tốt để sinh viên có thể tham gia.,Positive
"Trường này chán quá, phòng học thiếu sức sống.",Negative
Tôi thích sự kết hợp giữa đào tạo chuyên sâu và đa năng.,Positive
Chàng trai đó vô cùng tệ hại trong việc giữ lời hứa và không có trách nhiệm.,Negative
Thầy biết cách gợi mở và kích thích sự sáng tạo trong học tập của sinh viên.,Positive
Trang bị đầy đủ thiết bị và phòng học hiện đại.,Neutral
Cô ấy có khả năng phát triển mối quan hệ xã hội và xây dựng mạng lưới liên kết.,Neutral
Em rất ngưỡng mộ tài năng và năng lực của anh/chị.,Positive
Anh ấy rất thú vị và luôn khiến mọi người cảm thấy vui vẻ.,Positive
"Có các thiết bị âm thanh, chiếu sáng đảm bảo cho buổi học hiệu quả.",Neutral
"Thời lượng học quá ngắn, không thể tiếp thu đủ kiến thức trong quá trình học.",Negative
Đội ngũ bảo vệ thân thiện và chuyên nghiệp.,Neutral
Anh/chị giảng viên truyền cảm hứng cho chúng em phát triển khả năng tiếp thu và tư duy.,Positive
"Tôi rất thích không gian ở khu vực sân tennis của trường, tôi có thể chơi tennis và rèn luyện thể chất một cách hiệu quả.",Positive
Giảng viên này có phải đang làm chuyên gia về gián điệp hay sao mà lại thích lật đổ ý kiến của sinh viên?,Negative
Anh ấy không có sự kiên nhẫn và dễ cáu gắt với mọi người.,Negative
"Thầy tạo ra một môi trường học tập tích cực, giúp sinh viên tự phát học tập và phát triển bản thân.",Positive
Trường không có đủ phòng nghỉ cho sinh viên ngủ.,Negative
Anh/Chị là người rất chu đáo và luôn sẵn sàng giúp đỡ mọi người.,Positive
Không có động lực cho sinh viên nên các hoạt động tập thể không được phát triển mạnh mẽ.,Neutral
"Chương trình đào tạo rất linh hoạt và đa dạng, giúp tôi lựa chọn được những môn học phù hợp với sở thích của mình.",Positive
Tôi cảm thấy chương trình học của trường giúp tôi trở thành một người tự học và phát triển bản thân.,Neutral
Các phòng học được thiết kế rất thông thoáng và cuốn hút.,Positive
Thầy cô không thông tin trước cho sinh viên khi có thay đổi chương trình hoặc kế hoạch.,Negative
The curriculum is appropriate for students at all levels of knowledge and experience.,Neutral
"Các phòng học tại trường đều được trang bị bảng điện tử, giúp tôi học tập tiện lợi và hiệu quả hơn.",Positive
Bạn của tôi rất trung thực và luôn đưa ra ý kiến thật lòng.,Neutral
"Khuôn viên trường được bảo vệ và quản lý một cách nghiêm ngặt, đảm bảo an toàn cho sinh viên.",Positive
Hệ thống thư viện đầy đủ sách báo và tài liệu điện tử giúp tôi tiếp cận với nhiều kiến thức mới.,Positive
Anh ấy có khả năng làm việc độc lập một cách hiệu quả.,Neutral
Giáo viên thường đưa ra những câu hỏi bất ngờ để kích thích sự tò mò của sinh viên.,Neutral
"Thầy cô không hay quan tâm đến sự phản hồi từ sinh viên, chỉ cho ra những câu hỏi đơn giản thay vì tác động sâu sắc vào nội dung của bài học.",Negative
"Trường có nhiều chỗ đỗ xe, giúp cho sinh viên và giảng viên tiện lợi hơn khi tới trường.",Positive
Mình không thể chịu nổi cái tính khó chịu của cô ấy.,Negative
Cô bạn này rất tỉ mỉ và kỹ lưỡng.,Neutral
"Các phòng học tại trường rất sạch sẽ và thoáng mát, giúp tôi học tập tốt hơn.",Positive
Giảng viên luôn kích thích sinh viên để học tập chủ động hơn.,Neutral
Thầy/cô có khả năng truyền đạt năng lượng tích cực cho lớp học.,Positive
Trường cung cấp các trang thiết bị và dịch vụ hỗ trợ rất tốt.,Neutral
Giảng viên rất có kinh nghiệm và đã giúp tôi có kết quả tốt trong bài kiểm tra.,Neutral
"Phòng thực hành quá tải, không đủ chỗ ngồi cho sinh viên.",Negative
The campus grounds are beautifully landscaped and provide a relaxing atmosphere.,Neutral
Thiếu sự tiếp xúc giữa sinh viên và giáo viên.,Negative
Thầy rất thân thiện với sinh viên và thường xuyên tạo ra môi trường học tập thoải mái và thân thiện.,Neutral
"Tôi rất thích cách giảng dạy của các giáo viên tại trường, giúp cho sinh viên có thể tiếp cận và hiểu rõ những kiến thức bổ ích và hữu ích nhất.",Positive
Thầy không đưa ra được các ví dụ cụ thể và thực tế.,Negative
Thầy tạo ra những cuộc thảo luận và câu hỏi thú vị để giúp sinh viên hiểu rõ hơn các chủ đề.,Neutral
"Các phòng giải trí như karaoke, bida, bóng đá phục vụ cho sinh viên.",Neutral
Nhóm của họ rất kém chất lượng và không cung cấp giá trị cho bài tập nhóm.,Negative
Thiếu sự quan tâm trong việc quản lý các trang thiết bị và tiết kiệm khô sẹo.,Negative
Được tham gia các khóa học bổ sung để nâng cao trình độ.,Positive
Anh bạn tôi rất dễ mến và lúc nào cũng nở nụ cười.,Positive
Bạn của tôi rất dễ mến và khiến mọi người cảm thấy thoải mái.,Positive
Trường được đánh giá rất cao với các dự án nghiên cứu và giải pháp kinh doanh cung cấp cho sinh viên.,Neutral
Giáo trình quá dài và phức tạp.,Negative
Giáo viên có trình độ chuyên môn cao và nhiệt tình.,Neutral
Một số giáo trình cần được cập nhật thường xuyên để phù hợp với ngành nghề hiện tại.,Neutral
Anh ấy rất đáng kính trọng và có đạo đức tốt.,Positive
Người bạn tôi luôn thể hiện sự tôn trọng và đạo đức trong mọi hoạt động.,Positive
Bạn cùng lớp rất tiếp thu và học hỏi rất nhanh.,Neutral
"Phòng học cực kì chật hẹp, không đủ cho số lượng sinh viên.",Negative
Chị ấy giỏi về kỹ thuật lập trình và luôn giúp đỡ các thành viên khác trong nhóm giải quyết các vấn đề kỹ thuật.,Positive
Khu vực phòng thí nghiệm quá nhỏ.,Negative
Giảng viên này thường xuyên muốn so sánh sinh viên với nhau hoặc lớp của mình với các lớp khác.,Negative
Chương trình đào tạo cần đảm bảo được tính khả thi và ứng dụng.,Neutral
The campus security is top-notch.,Neutral
Chị ấy rất thân thiện và tuyệt vời.,Neutral
Các đơn vị cung cấp dịch vụ tư vấn và hỗ trợ học tập được bố trí để giải đáp mọi thắc mắc của sinh viên.,Positive
"Cô ấy là bạn tâm đắc, luôn lắng nghe và đồng cảm.",Positive
Nhìn thấy cả đám đều hỏi nhau câu hỏi vô bổ thế mà,Negative
Trung tâm đào tạo tốt nhất mà tôi từng biết.,Positive
Thầy cô giảng bài rất rõ ràng và đầy đủ.,Neutral
Giảng viên rất chuyên nghiệp và dành nhiều thời gian để giúp đỡ sinh viên.,Neutral
Chương trình học không đảm bảo tính phát triển toàn diện cho sinh viên.,Negative
Giảng viên này thật kém cỏi. Nếu không có tài liệu bổ sung của tôi thì tôi không thể hiểu được gì cả.,Negative
"Khu vực mua sắm của trường đa dạng, giúp cho sinh viên có thể mua đồ tiện dụng một cách nhanh chóng và tiện lợi.",Positive
Người kia cứ mãi tập trung chơi game vào thời gian học,Negative
Các khu vực sân vườn và giếng trời được thiết kế đẹp mắt mang lại không gian sống thoải mái cho sinh viên.,Positive
Người này là người rất kỹ lưỡng và chăm chỉ.,Neutral
"Chương trình học quá đơn điệu, không hấp dẫn sinh viên.",Negative
The university has a good range of facilities available for students to use.,Neutral
Anh bạn này là người cực kỳ năng động và sáng tạo.,Positive
"Thiếu sự linh hoạt trong chương trình học, không cho phép sinh viên lựa chọn các học phần phù hợp với nhu cầu của mình.",Negative
"Chương trình học có tính ứng dụng cao, tôi có thể áp dụng các kiến thức và kỹ năng mới vào công việc của mình.",Positive
Giáo viên thiếu sự tôn trọng và chuyên nghiệp đối với học viên.,Negative
Không gian học tập đẹp mắt,Neutral
"Em biết được nhiều thông tin mới, đó là điều tuyệt vời.",Positive
"Cô giáo này không hề có giáo trình chuẩn, môn học chật vật và khó hiểu.",Negative
Anh chàng này là một người rất năng động và có tính cạnh tranh cao.,Positive
Trường luôn cập nhật và nâng cao cho mặt cơ sở vật chất để đưa ra trải nghiệm tốt nhất cho sinh viên.,Positive
Tôi cảm thấy chương trình học rất tốt để giúp tôi phát triển trí tuệ và tư duy sáng tạo.,Neutral
"Không có sự chia sẻ kinh nghiệm, kỹ năng từ các giảng viên có kinh nghiệm.",Negative
Bạn của tôi luôn giữ tinh thần lạc quan và có khả năng làm việc nhóm tốt.,Positive
Thầy rất thông minh và luôn tìm cách để giảng dạy tốt hơn.,Positive
Tôi cảm thấy vui khi được trang bị đầy đủ các kiến thức và kỹ năng để nâng cao sự nghiệp của mình.,Positive
"Mật độ sinh viên ít, giúp tôi tập trung hơn vào việc học tập và giảm thiểu vấn đề phân tán tâm trí.",Positive
